id,source_id,source_name,title,content,published_at
2217,the-irish-times,The Irish Times,Plácido Domingo fighting new wave of sexual harassment claims,The Dallas Opera has become the latest organisation to cancel plans to work with Spanish tenor and conductor Plácido Domingo  who is facing a new barrage of sexual harassment allegations by women who used to work with him.  The Opera house announced it was ca… [+2837 chars],2019-09-06T13:52:39Z
2221,business-insider,Business Insider,10 things you need to know before the opening bell,Reuters  Here is what you need to know.   1. Robert Mugabe  the former leader of Zimbabwe  dies at 95. Mugabe was forced to resign as Zimbabwe's president in 2017  after a 37-year rule colored by economic turmoil  disputed elections  and human-rights violatio… [+2021 chars],2019-09-06T11:16:00Z
2225,the-irish-times,The Irish Times,‘No truth’ in claims that Paisley gave cash to UVF for bombings,Claims made in a BBC TV documentary that Northern Irelands former first minister Ian Paisley supplied money to the Ulster Volunteer Force (UVF) to carry out bombings in 1969 are untrue  his son has said.  Ian Paisley jnr said there was absolutely no truth wha… [+131 chars],2019-09-06T17:05:59Z
2229,newsweek,Newsweek,Florida Mechanic Accused of Sabotaging Plane so He Could Get Paid Overtime,An aircraft technician  who said he was suffering financial hardship  is accused of tampering with a piece of a plane's hardware so he could get overtime pay.  The American Airlines flight bound for Nassau in the Bahamas never left Miami International Airport… [+2368 chars],2019-09-06T10:44:22Z
2233,the-irish-times,The Irish Times,Caster Semenya has joined a women’s football club,Two-time Olympic 800m gold medallist Caster Semenya appears to be preparing for a career outside of athletics after joining a womens football club.  The 28-year-old is currently appealing against a decision by the Court of Arbitration for Sport which approved… [+1011 chars],2019-09-06T10:32:21Z
2237,newsweek,Newsweek,Jimmy Kimmel Mocks Trump's Daily Schedule: 'Eat  Tweet  Sleep  Tweet  Repeat',Millions of Americans are not taking all of their allotted vacation days  but President Donald Trump  has been very hard at work not working   joked Jimmy Kimmel Thursday night.  The comedian pointed to statistics from the U.S. Travel Association that nearly … [+3434 chars],2019-09-06T10:18:55Z
2241,abc-news,ABC News,University of Alabama dean quits after tweets highlighted,A black dean at the University of Alabama has resigned after a conservative website highlighted old tweets he sent linking the U.S. flag with racism.  News outlets quote a university statement as saying dean of students and assistant vice president Jamie R. R… [+530 chars],2019-09-06T13:08:43Z
2245,business-insider,Business Insider,How to get a Lyft receipt sent to your email for all of your rides  or manually send ride reports using the mobile app,After you've finished a Lyft ride and added the driver's tip  a receipt is sent to the email address associated with your Lyft account.    However  if you get a lot of emails everyday  these ride receipts can often get lost in the chaos of an overflowing inbo… [+1948 chars],2019-09-06T16:05:00Z
2249,the-irish-times,The Irish Times,Speed camera operators vote to go on strike,Staff working for the company that operates speed camera vans on behalf of the State have voted to go on strike.  The trade union Siptu said its members employed by GoSafe overwhelmingly backed industrial action  including strike action  in a ballot conducted… [+1392 chars],2019-09-06T16:01:38Z
2253,cbs-news,CBS News,Tenaja fire rages in California:  They don't know which way it's going to go ,Flames from the Tenaja fire are burning dangerously close to homes in California. After tearing through 2 000 acres  the fire is only about 10% contained.   Hundreds of homes were threatened when heavy winds kicked up the blaze on Thursday afternoon.  All of … [+1475 chars],2019-09-06T11:29:11Z
2257,business-insider,Business Insider,7 keys to Apple's secret keynote formula  explained,Following is a transcript of the video.   Narrator: Before we get a new iPhone  we get an Apple keynote.    Tim Cook: We've got some really exciting things to share with you  and we're gonna have some fun along the way.    Narrator: Apple has been holding thi… [+4799 chars],2019-09-06T16:30:00Z
2261,bbc-news,BBC News,Do we need memes more than ever?,Image copyrightAFP  Politics has been full of drama this week and  as always  the internet has been full of memes.  But how closely are the two linked and what does that say about our mindsets  the internet and our society?  Yeah. We're tackling some big ques… [+2360 chars],2019-09-06T12:13:33Z
2265,the-new-york-times,The New York Times,Jacob Wohl Is Charged With a Felony in California,Matthew Johnson  30  a business partner of Mr. Wohls  was charged with the same crime under the name of a company called Montgomery Assets  according to arrest warrants dated Aug. 19.   It was not immediately clear who was representing Mr. Johnson  who had no… [+845 chars],2019-09-06T15:45:56Z
2269,bbc-news,BBC News,Robert Mugabe: The orator,VideoRobert Mugabe  the ex-Zimbabwean leader who has died aged 95  was known for his fiery speeches.,2019-09-06T13:43:19Z
2273,business-insider,Business Insider,Amazon Prime Video is the best streaming service if you're a movie buff  but Netflix isn't far behind,Audiences have more TV viewing options than ever before in the streaming era  and choosing what to spend your money on can be a daunting task.    For movie buffs  there might be a clear answer.    Streaming search engine Reelgood provided Business Insider dat… [+1516 chars],2019-09-06T14:17:15Z
2277,al-jazeera-english,Al Jazeera English,In pictures: The life of Robert Mugabe,Robert Mugabe  a rebel who led Zimbabwe to independence in 1980  has died aged 95.  Mugabe died on Friday in Singapore  where he often visited for medical treatment in recent years. His death was confirmed by Zimbabwe President Emmerson Mnangagwa on Friday.  … [+671 chars],2019-09-06T10:23:04Z
2281,reuters,Reuters,Unregulated firm Financial.org closes  investors say accounts frozen,LONDON (Reuters) - Unregulated British firm Financial.org has closed down  according to a notice on its website  and four investors said their accounts had been frozen.   Reuters reported in January 2018 here that the company  a former sponsor of motor racing… [+2235 chars],2019-09-06T16:20:53Z
2285,the-new-york-times,The New York Times,We Sent Jimmy Aldaoud to Die in Iraq,My organization  the American Civil Liberties Union of Michigan  working with lawyers around the country  went to court  warning that deporting these people to Iraq would result in persecution  torture and death. A federal judge ruled that an immigration judg… [+1831 chars],2019-09-06T15:00:04Z
2289,the-new-york-times,The New York Times,Trump Administration Considers a Drastic Cut in Refugees Allowed to Enter the U.S.,Advocates of the nearly 50-year refugee program inside and outside the administration fear that approach would effectively starve the program  making it impossible to resettle even those narrow populations. The advocacy groups say the fate of the refugee prog… [+1951 chars],2019-09-06T16:38:49Z
2293,abc-news,ABC News,Man pleads guilty for trying to access Trump's tax returns,A Philadelphia man has pleaded guilty to trying to hack the IRS to obtain President Donald Trump's tax returns.  Andrew Harris pleaded guilty Thursday to two computer fraud counts in federal court. The 23-year-old faces up to two years in prison and $200 000 … [+904 chars],2019-09-06T11:32:39Z
2297,cbs-news,CBS News,House committees investigate Pence's stay at Trump resort in Ireland,Two House committees have launched investigations into whether President Trump is improperly using the office of the presidency to enrich himself by having administration and foreign officials stay at Trump-owned properties.  The House Oversight and Governmen… [+3008 chars],2019-09-06T14:00:04Z
2301,the-new-york-times,The New York Times,How to Fight Anti-Semitism,The same is true today.  There has not been a single moment in Jewish history in which there werent anti-­Semites determined to eradicate Judaism and the Jews. When the Pittsburgh killer shouted all Jews must die  he was merely echoing a command uttered in a … [+2644 chars],2019-09-06T15:34:53Z
2305,reuters,Reuters,U.S. launches antitrust probe into California automaker agreement,WASHINGTON (Reuters) - The U.S. Justice Department is investigating whether the decision of four automakers in July to reach a voluntary agreement with California to adopt state emissions standards violated antitrust law  people briefed on the matter said.   … [+2049 chars],2019-09-06T16:10:01Z
2309,reuters,Reuters,Madagascar forest destruction wiping out humans' tiniest relative,KIRINDY FOREST  Madagascar (Reuters) - As a shocked world watches fires ravage the Amazon  slash-and-burn farmers are wreaking proportionally worse destruction half a world away in Madagascar  driving humanity’s smallest relative - the Madame Berthe’s mouse l… [+5386 chars],2019-09-06T16:50:45Z
2313,business-insider,Business Insider,A Fox News host slammed Trump's false claims Hurricane Dorian would hit Alabama  the latest episode in the war between Fox and the president,Fox News anchor Shepard Smith on Thursday slammed US President Donald Trump for sharing an apparently doctored weather map to support his false claim that Hurricane Dorian was originally set to hit the state of Alabama.    The episode is the latest in a long … [+3350 chars],2019-09-06T00:00:00Z
2317,cnn,CNN,He put his son on a roof for safety after the hurricane hit. A storm surge swallowed the 5-year-old,,2019-09-06T06:36:15Z
2321,bbc-news,BBC News,Conor Washington: N Ireland boss hints Hearts striker will start against Germany,Conor Washington (centre) was not risked in Thursday's friendly win over Luxembourg because of a back strain  Northern Ireland manager Michael O'Neill has hinted that Hearts striker Conor Washington will start in Monday's Euro 2020 qualifier against Germany.  … [+2242 chars],2019-09-06T12:58:11Z
