Name,ID,Published_from,Published_to,Avg_content_length
At 98  D-Day vet jumps again  with eyes on the big 100,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Iranian soccer fan 'Blue Girl' dies after setting herself on fire,reuters,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
2019/10/03 13:00 GMT,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,60.0
National Chocolate Milkshake Day 2019: Best Deals  Recipes to Help You Celebrate,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Police seize £1.1m of drugs after Glasgow flat raid,bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
The FBI is reportedly investigating Facebook board member Peter Thiel's venture capital firm over allegations of 'financial misconduct',business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Hurricane Lorenzo: Ireland set to be hit by remnants of category 5 storm,the-irish-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Disney Doodles: Maleficent Crashes the Party at the Haunted Mansion,abc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
Erdogan's party seeks expulsion of former PM Ahmet Davutoglu,al-jazeera-english,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Government’s oral health policy fundalmentally flawed  says dental body,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
The Blue River Murder,cbs-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
‘Ad Astra’ Review: Brad Pitt Orbits the Powers of Darkness,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
A cargo ship capsized off the coast of Georgia for an unknown reason with thousands of new Hyundais and Kias on board — here's what happened,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Can the Right Escape Racism?,the-new-york-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Minnesota lawmakers will hear disputed assisted suicide bill,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
ITV to recreate I'm A Celebrity jungle for theme park in Salford,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Power and Passion,cbs-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
Funeral of Nóra Quoirin to take place in Belfast today,the-irish-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
N.Y. Weather: Record Heat in October? It’s Possible,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Nets' Irving: 'I failed' my Celtics teammates,espn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Planned Parenthood has been building a secret abortion  mega-clinic  in Illinois,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Democrats urge Trump to take  urgent  personal  action to expand background checks,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
4-month-old baby dies after being left in hot car in Phoenix,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
UK Brexit sherpa floats all-island agriculture products solution to backstop,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Russia detains more than 260 North Korean fishermen,al-jazeera-english,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Netflix may have leaked the release date for 'The Witcher ' the upcoming adaptation of the hit video game and book series (NFLX),business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Mapimpi hat-trick helps South Africa beat Japan in final warm-up match,bbc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Lebanon central bank to secure US dollars,al-jazeera-english,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,272.0
Cramorant's Reveal Confirms that 'Pokémon Sword and Shield' Leak Even More,newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Walmart ends all handgun ammunition sales and asks customers not to carry guns into stores,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Harris bets big on Iowa  says she'll be a top-three candidate there,cbs-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
You Haven’t Heard From These Chefs for a While. But You Will.,the-new-york-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Britain's opposition unites again against pre-Brexit election,al-jazeera-english,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Boeing executives reportedly rejected a safety system in the 737 Max because it was too expensive (BA),business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Iran's foreign minister Javad Zarif warns of 'all-out war',al-jazeera-english,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Head of Franciscan order awarded honorary doctorate by UCD,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Monterrey vs. Necaxa: Where to Watch Liga MX  TV Channel  Live Stream and Odds,newsweek,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
New Chinese 'deepfake' face app backpedals after privacy backlash,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Yemen's war: Internally displaced people make plea for aid,al-jazeera-english,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,272.0
For those with book commitment issues  this app provides a library of summaries,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Kiper & McShay: Picking CFB's biggest surprises  NFL draft risers,espn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Two transgender women were killed in a week. 18 transgender people have been killed this year,cnn,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,0.0
Former Question Time host and BBC newsreader Peter Sissons dies aged 77,the-irish-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Trump officials weigh limits on U.S. portfolio flows into China: Bloomberg,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
A hedge fund meltdown  a collapse for WeWork  and Goldman partner buyouts,business-insider,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Ban on blood donations from people who lived in UK during CJD era to end,the-irish-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Wisconsin mom charged in illegal vape cartridges operation,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Wall Street's biggest Boeing bull breaks down why the 737 Max fiasco has created a great buying opportunity,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,137.0
President Trump says Fed Chair Powell's job is 'safe',abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
A sweet social media moment revealed  a wrong text gone right and...a telephone pole?,cnn,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Has Banksy Monkeyed Around With His Parliament of Chimps?,the-new-york-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
The Crown Prince’s Digital Iron Fist,the-new-york-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Dog-walking startup Wag raised $300 million to unleash growth. Then things got messy,cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,275.0
 Don't Scream ,cbs-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Gantz party rejects Netanyahu’s offer of Israeli unity government,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Belgian fighter jet crash leaves pilot stuck on power cable,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,271.0
This Japanese eyelash tonic is now my go-to mascara primer — it helps prevent crunchy  stray lashes and conditions to give me fuller  healthier-looking lashes,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
China displays new hypersonic ballistic nuclear missile,al-jazeera-english,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Ashes 2019: Joe Root should continue as captain  says ex-assistant coach Paul Farbrace,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
America is running out of White Claw seltzer,cnn,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
Want to Avoid Babies on Flightsobes possible links to deaths,cbs-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Madagascar forest destruction wiping out humans' tiniest relative,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Greenock stabbing victim was 'targeted' by killer,bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
New York to ban flavored e-cigarettes after illnesses  deaths,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
7 keys to Apple's secret keynote formula  explained,business-insider,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Sea turtle found with long spear in its neck,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,89.0
Hydrogen fuel cell vehicles could be a feature on Irish roads by 2023,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Amazon.com apologizes for shipping Atwood novel early,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Discounted movie subscription service MoviePass shuts down,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Vladimir Putin Defends Rights of Protesters As Activist Is Jailed for 3.5 Years for Hitting Police Officer With a Garbage Can,newsweek,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Hinkley Point: World's largest crane begins work in Somerset,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
Video games more often blamed when school shooters are white,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Plane Forced to Turn Around Midway Across Atlantic After Pilot Spills Coffee on Control Panel  Button Melts,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
We talked to the CEO of a $1.5 billion startup making 'smart' pills about how the tech could help patients whose insurers deem them 'too risky',business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Eye Opener: Former Dallas cop faces life in prison,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Timeline: Houthis' drone and missile attacks on Saudi targets,al-jazeera-english,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Trump denies offering to remove sanctions on Iran for talks,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
AT&T Names Media Boss John Stankey as CEO Heir Apparent,the-wall-street-journal,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Soaring eagle films crumbling Alpine glaciers as Earth warms,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Mike Pompeo and Steven Mnuchin speak after John Bolton's abrupt resignation,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Powell Set to Address Economic Outlook Ahead of Fed Meeting,the-wall-street-journal,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
I just drove a $44 000 Nissan Leaf Plus and I don't understand why everybody isn't buying this car,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,0.0
Eir revenues continue to slide but results ‘in line with expectations’,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Kosovo beat Czech Republic to boost Euro 2020 dream,bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,273.0
Credit Suisse consultant linked to spying on former executive reportedly dies,the-wall-street-journal,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
British economy does better in July than expected,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Tunisian electoral head urges youth to vote with turnout seeming low,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
World War II-era bomber plane crashes in Connecticut,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
Germany ready to assist Greece in tackling migrant arrivals,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
I tried the Surface Pro X  Microsoft's slim new $1 000 laptop with long battery life  a brand-new processor  and huge potential (MSFT),business-insider,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
Bahamas' tourism could be devastated for a long time after Hurricane Dorian,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Russia  China fail to get enough votes for rival U.N. demand for Syria truce,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Pence Staying at Trump Property in Ireland at Trump’s ‘Suggestion ’ Aide Says,the-new-york-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Diaceutics reports 34% jump in half year revenues in maiden results,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Judges Say They Aren’t Extensions of Presidents Who Appointed Them,the-wall-street-journal,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
A deep-value investing expert explains why he thinks Netflix's stock could get cut in half,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Scotland v Russia: Steve Clarke's attention to detail is key for hosts  says Scott McTominay.,bbc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Twitter Reacts to New Facebook Dating Feature,newsweek,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Mercury Insurance ends fight with California for record $41M,abc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Trump to hold rally in North Carolina before special House election,cbs-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,0.0
South Africa's deputy mines minister dies in car accident,reuters,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
Man charged with manslaughter over death outside Longford pub,the-irish-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Murder in Pinyon Pines,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
The 11 major Batman movies  ranked from worst to best,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Intel Inspector General isn't sharing details of whistleblower complaint,cnn,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
European shares finish week lower for first time in six weeks,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Rachel Maddow sued for $10 million by One America News,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Trump says Democrats are wasting the country's time on 'BULLSHIT' in angry tweet on impeachment,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Jeff Bezos just announced an ambitious climate pledge that aims to make Amazon carbon neutral by 2040 (AMZN),business-insider,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
US service member killed in Afghanistan,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
How virtual detectives exposed China's 're-education camps',al-jazeera-english,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Hurricane Dorian: ‘Staggering’ death toll feared in Bahamas,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Afghanistan: Explosion rocks diplomatic area of Kabul,al-jazeera-english,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Nazis  secret police  and other dark secrets of Odessa's vast catacomb labyrinth,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Google Maps is still pointing people who search for abortion clinics to anti-abortion groups  a new report found (GOOG  GOOGL),business-insider,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Against Interpretation and Other Essays by Susan Sontag (1966),the-irish-times,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Police: Biker mag 'fiction' leads to arrest in 1972 killing,abc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Scottish Gossip: Andy Robertson  Stephen O'Donnell  Scotland  Celtic  Aberdeen,bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Canada's PM to kick off formal campaign for Oct. 21 election on Wednesday: sources,reuters,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
10/1: CBS Evening News,cbs-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Falcons RB swaps number to honor slain brother,espn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
‘No truth’ in claims that Paisley gave cash to UVF for bombings,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Frankfurt motor show 2019: What’s new and what’s going to happen?,the-irish-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
2019/09/07 08:00 GMT,bbc-news,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,60.0
UP? Japan Airlines Offers a Seating Map,the-new-york-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
The location of the Apple logo is reportedly changing on the new iPhone 11 (APPL),business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
World leaders support French first lady amid Brazil insults,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
World on fire: All the protests happening around the globe right now,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
See the extensive damage from the ground in the Bahamas,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,89.0
Weak manufacturing threatens consumer-fueled growth,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
FedEx pilot detained by police in South China - WSJ,reuters,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
New 'Deadly Women' Episode Examines the Case of Killer Daughter Paige Conley,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Fast food turns to 'ghost kitchens' and restaurants on wheels as chains like &pizza and Chick-fil-A battle for delivery dominance,business-insider,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Former Dallas cop in wrong-apartment slaying trial breaks down on stand,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Martin berates Government for failing to spell out no-deal implications,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Premier League: David Pemsel appointed as chief executive,bbc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
UPDATE 9-As talks falter  UAW calls first national strike against GM since 2007,reuters,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Georgetown College Republicans Host Rebuttal to Climate Forum Featuring 2020 Candidates,newsweek,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
The Art of Sourdough,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Justin Bieber shares use of 'heavy drugs' in revealing post,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
7th West Texas death identified; 'truck driver in heaven',abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Israeli PM's former protege could now bring his downfall,abc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,273.0
New York attorney-general to begin antitrust probe of Facebook,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
